Customer_ID,Customer_Name,Gender,Age,City,State,Customer_Segment
C01120,Aanya Ahmed,Female,47,Kolkata,West Bengal,Premium Patient
C01121,Vivaan Singh,Male,30,Bhubaneswar,Odisha,Chronic Patient
C01122,Meera Banerjee,Female,67,Pune,Maharashtra,Premium Patient
C01123,Riya Reddy,Female,66,New Delhi,Delhi,Regular Patient
C01124,Nikhil Mehta,Male,29,Jaipur,Rajasthan,Regular Patient
C01125,Divya Kaur,Female,66,Mysuru,Karnataka,Chronic Patient
C01126,Krishna Iyer,Male,47,Ahmedabad,Gujarat,Premium Patient
C01127,Naveen Reddy,Male,54,Chandigarh,Punjab,Chronic Patient
C01128,Rahul Kaur,Male,43,Kanpur,Uttar Pradesh,Premium Patient
C01129,Kriti Das,Female,45,Kolkata,West Bengal,Regular Patient
C01130,Preeti Chauhan,Female,34,Bhubaneswar,Odisha,Regular Patient
C01131,Aisha Nair,Female,30,Coimbatore,Tamil Nadu,Chronic Patient
C01132,Pranav Bose,Male,29,New Delhi,Delhi,Regular Patient
C01133,Manish Kumar,Male,61,Bhopal,Madhya Pradesh,New Patient
C01134,Sameer Desai,Male,46,Bengaluru,Karnataka,Chronic Patient
C01135,Kavya Chauhan,Female,30,Bhubaneswar,Odisha,Chronic Patient
C01136,Sunita Agarwal,Female,45,Coimbatore,Tamil Nadu,Regular Patient
C01137,Kavita Patel,Female,18,Kolkata,West Bengal,Regular Patient
C01138,Manish Das,Male,30,Bengaluru,Karnataka,Chronic Patient
C01139,Pranav Kapoor,Male,63,Bhopal,Madhya Pradesh,Chronic Patient
C01140,Krishna Pillai,Male,35,Bengaluru,Karnataka,Chronic Patient
C01141,Preeti Reddy,Female,61,Mumbai,Maharashtra,Chronic Patient
C01142,Rohan Kumar,Male,42,Patna,Bihar,Regular Patient
C01143,Kavya Naidu,Female,54,Ahmedabad,Gujarat,New Patient
C01144,Kavya Gupta,Female,26,Hyderabad,Telangana,Regular Patient
C01145,Nikhil Gupta,Male,52,Bhopal,Madhya Pradesh,Chronic Patient
C01146,Myra Menon,Female,18,New Delhi,Delhi,Regular Patient
C01147,Tanya Bose,Female,37,New Delhi,Delhi,New Patient
C01148,Harish Gupta,Male,64,Chandigarh,Punjab,Regular Patient
C01149,Lakshmi Shah,Female,44,Mumbai,Maharashtra,Premium Patient
C01150,Lakshmi Chauhan,Female,29,Chennai,Tamil Nadu,Regular Patient
C01151,Harish Verma,Male,62,Coimbatore,Tamil Nadu,Regular Patient
C01152,Riya Naidu,Female,77,Coimbatore,Tamil Nadu,Chronic Patient
C01153,Sunita Chauhan,Female,40,Gurugram,Haryana,Regular Patient
C01154,Sai Desai,Male,19,Indore,Madhya Pradesh,Regular Patient
C01155,Sneha Khan,Female,44,Hyderabad,Telangana,New Patient
C01156,Shreya Pillai,Female,55,Kochi,Kerala,Chronic Patient
C01157,Pranav Reddy,Male,40,Gurugram,Haryana,New Patient
C01158,Anil Bhat,Male,18,Jaipur,Rajasthan,Chronic Patient
C01159,Ishaan Rao,Male,54,Bengaluru,Karnataka,New Patient
C01160,Ishaan Chatterjee,Male,32,Mumbai,Maharashtra,Chronic Patient
C01161,Riya Iyer,Female,37,Bhubaneswar,Odisha,New Patient
C01162,Lakshmi Khan,Female,20,Indore,Madhya Pradesh,New Patient
C01163,Aisha Chatterjee,Female,18,Hyderabad,Telangana,New Patient
C01164,Sameer Nair,Male,26,New Delhi,Delhi,Regular Patient
C01165,Kavita Verma,Female,35,Kolkata,West Bengal,New Patient
C01166,Nisha Menon,Female,35,Kolkata,West Bengal,Regular Patient
C01167,Fatima Reddy,Female,68,New Delhi,Delhi,Chronic Patient
C01168,Swati Nair,Female,27,Coimbatore,Tamil Nadu,New Patient
C01169,Aryan Banerjee,Male,59,Mysuru,Karnataka,Chronic Patient
C01170,Karthik Kapoor,Male,46,Pune,Maharashtra,Premium Patient
C01171,Meera Das,Female,70,Pune,Maharashtra,Chronic Patient
C01172,Pooja Kaur,Female,42,Coimbatore,Tamil Nadu,Premium Patient
C01173,Rajesh Banerjee,Male,18,Indore,Madhya Pradesh,Regular Patient
C01174,Sunita Naidu,Female,41,Ahmedabad,Gujarat,Regular Patient
C01175,Fatima Naidu,Female,18,Howrah,West Bengal,Chronic Patient
C01176,Kriti Agarwal,Female,25,Mumbai,Maharashtra,New Patient
C01177,Suresh Nair,Male,41,Nagpur,Maharashtra,Regular Patient
C01178,Ananya Pillai,Female,42,Jaipur,Rajasthan,Chronic Patient
C01179,Sunita Iyer,Female,58,Chandigarh,Punjab,Chronic Patient
C01180,Nisha Joshi,Female,50,Kolkata,West Bengal,Regular Patient
C01181,Radha Bhat,Female,68,Howrah,West Bengal,Chronic Patient
C01182,Aisha Ahmed,Female,58,Kolkata,West Bengal,Regular Patient
C01183,Sai Sharma,Male,56,Jaipur,Rajasthan,New Patient
C01184,Vihaan Rao,Male,76,Ahmedabad,Gujarat,New Patient
C01185,Aditya Chauhan,Male,58,Hyderabad,Telangana,Chronic Patient
C01186,Rajesh Kaur,Male,65,Lucknow,Uttar Pradesh,Chronic Patient
C01187,Vihaan Singh,Male,18,Mumbai,Maharashtra,Chronic Patient
C01188,Preeti Chauhan,Female,39,Hyderabad,Telangana,New Patient
C01189,Kavita Malhotra,Female,50,Chennai,Tamil Nadu,Chronic Patient
C01190,Rekha Kaur,Female,45,Chennai,Tamil Nadu,New Patient
C01191,Radha Verma,Female,32,Ahmedabad,Gujarat,Regular Patient
C01192,Rekha Chauhan,Female,56,Lucknow,Uttar Pradesh,Regular Patient
C01193,Aarav Bhat,Male,60,Kolkata,West Bengal,Regular Patient
C01194,Vikram Ahmed,Male,42,Bengaluru,Karnataka,Chronic Patient
C01195,Fatima Malhotra,Female,39,Gurugram,Haryana,Chronic Patient
C01196,Deepa Joshi,Female,36,Hyderabad,Telangana,Chronic Patient
C01197,Deepa Bhat,Female,57,Kolkata,West Bengal,Regular Patient
C01198,Ananya Chauhan,Female,39,Mysuru,Karnataka,Regular Patient
C01199,Anil Pillai,Male,44,Kochi,Kerala,Premium Patient
C01200,Kabir Naidu,Male,63,New Delhi,Delhi,New Patient
C01201,Naveen Mehta,Male,48,Bengaluru,Karnataka,New Patient
C01202,Siddharth Nair,Male,44,Kochi,Kerala,Regular Patient
C01203,Aryan Verma,Male,34,Chandigarh,Punjab,Premium Patient
C01204,Swati Chauhan,Female,43,Nagpur,Maharashtra,Chronic Patient
C01205,Varun Singh,Male,32,Gurugram,Haryana,Chronic Patient
C01206,Sameer Patel,Male,47,Bengaluru,Karnataka,Chronic Patient
C01207,Rekha Pillai,Female,36,Gurugram,Haryana,Regular Patient
C01208,Dhruv Gupta,Male,38,Lucknow,Uttar Pradesh,Regular Patient
C01209,Suresh Kumar,Male,43,Kolkata,West Bengal,Premium Patient
C01210,Vikram Kapoor,Male,71,Pune,Maharashtra,Regular Patient
C01211,Swati Desai,Female,18,Vijayawada,Andhra Pradesh,Premium Patient
C01212,Radha Singh,Female,49,Kochi,Kerala,New Patient
C01213,Aryan Mishra,Male,26,Kochi,Kerala,Premium Patient
C01214,Radha Banerjee,Female,39,Pune,Maharashtra,Premium Patient
C01215,Sai Das,Male,35,Hyderabad,Telangana,Premium Patient
C01216,Aarav Mishra,Male,34,Kochi,Kerala,Chronic Patient
C01217,Anjali Kaur,Female,35,Kolkata,West Bengal,Chronic Patient
C01218,Aditya Banerjee,Male,39,Chandigarh,Punjab,Regular Patient
C01219,Ira Iyer,Female,32,Gurugram,Haryana,Regular Patient
C01220,Varun Naidu,Male,33,Gurugram,Haryana,Premium Patient
C01221,Suresh Malhotra,Male,35,Chennai,Tamil Nadu,New Patient
C01222,Neha Khan,Female,34,Mysuru,Karnataka,Chronic Patient
C01223,Rajesh Banerjee,Male,30,Bhubaneswar,Odisha,Regular Patient
C01224,Lakshmi Khan,Female,53,Bhopal,Madhya Pradesh,Chronic Patient
C01225,Saanvi Sharma,Female,37,Jaipur,Rajasthan,Chronic Patient
C01226,Arjun Gupta,Male,40,Jaipur,Rajasthan,Regular Patient
C01227,Varun Gupta,Male,39,Vijayawada,Andhra Pradesh,Chronic Patient
C01228,Meera Bose,Female,33,Jaipur,Rajasthan,New Patient
C01229,Karthik Kumar,Male,30,Mumbai,Maharashtra,Chronic Patient
C01230,Varun Sharma,Male,55,Bengaluru,Karnataka,Chronic Patient
C01231,Deepa Bhat,Female,30,New Delhi,Delhi,Regular Patient
C01232,Ira Singh,Female,31,Ahmedabad,Gujarat,Chronic Patient
C01233,Rekha Chauhan,Female,59,New Delhi,Delhi,New Patient
C01234,Vikram Mishra,Male,35,Kolkata,West Bengal,New Patient
C01235,Suresh Sharma,Male,43,Mumbai,Maharashtra,Regular Patient
C01236,Reyansh Bhat,Male,38,Vijayawada,Andhra Pradesh,Regular Patient
C01237,Varun Shah,Male,43,Pune,Maharashtra,Chronic Patient
C01238,Radha Banerjee,Female,67,Ahmedabad,Gujarat,New Patient
C01239,Kavita Malhotra,Female,32,Hyderabad,Telangana,Chronic Patient
C01240,Varun Ahmed,Male,53,Bhopal,Madhya Pradesh,Premium Patient
C01241,Aanya Joshi,Female,55,Indore,Madhya Pradesh,New Patient
C01242,Ira Shah,Female,53,Gurugram,Haryana,Regular Patient
C01243,Anil Singh,Male,66,Kochi,Kerala,Chronic Patient
C01244,Naveen Pillai,Male,18,Lucknow,Uttar Pradesh,Premium Patient
C01245,Aryan Khan,Male,22,Bengaluru,Karnataka,New Patient
C01246,Suresh Kaur,Male,29,New Delhi,Delhi,New Patient
C01247,Deepa Mishra,Female,36,Kanpur,Uttar Pradesh,New Patient
C01248,Lakshmi Naidu,Female,47,Lucknow,Uttar Pradesh,Regular Patient
C01249,Kabir Iyer,Male,30,Surat,Gujarat,Chronic Patient
C01250,Vivaan Singh,Male,30,Chandigarh,Punjab,Regular Patient
C01251,Sai Shah,Male,45,Bhubaneswar,Odisha,Chronic Patient
C01252,Riya Menon,Female,51,Bhopal,Madhya Pradesh,Premium Patient
C01253,Aditya Agarwal,Male,43,Kochi,Kerala,Regular Patient
C01254,Sneha Kaur,Female,52,Pune,Maharashtra,Regular Patient
C01255,Aarav Kumar,Male,19,Bengaluru,Karnataka,Regular Patient
C01256,Anil Malhotra,Male,32,Pune,Maharashtra,New Patient
C01257,Reyansh Chauhan,Male,29,Ahmedabad,Gujarat,Chronic Patient
C01258,Pooja Chatterjee,Female,35,Bengaluru,Karnataka,Chronic Patient
C01259,Varun Iyer,Male,42,Jaipur,Rajasthan,Regular Patient
C01260,Harish Mehta,Male,18,Pune,Maharashtra,Regular Patient
C01261,Shreya Rao,Female,35,Vijayawada,Andhra Pradesh,New Patient
C01262,Arjun Bhat,Male,32,Chennai,Tamil Nadu,Premium Patient
C01263,Sameer Malhotra,Male,21,Kolkata,West Bengal,New Patient
C01264,Dhruv Desai,Male,52,Mumbai,Maharashtra,Regular Patient
C01265,Shreya Mehta,Female,43,Chennai,Tamil Nadu,Premium Patient
C01266,Divya Malhotra,Female,35,Pune,Maharashtra,Premium Patient
C01267,Kavya Banerjee,Female,70,Gurugram,Haryana,Regular Patient
C01268,Priya Nair,Female,22,Bhopal,Madhya Pradesh,Chronic Patient
C01269,Dhruv Singh,Male,71,Pune,Maharashtra,Regular Patient
C01270,Naveen Kaur,Male,39,Howrah,West Bengal,Chronic Patient
C01271,Deepa Pillai,Female,31,Coimbatore,Tamil Nadu,Chronic Patient
C01272,Yash Joshi,Male,35,Pune,Maharashtra,New Patient
C01273,Kavita Bhat,Female,37,Hyderabad,Telangana,Premium Patient
C01274,Rohan Desai,Male,73,Nagpur,Maharashtra,Regular Patient
C01275,Ayaan Patel,Male,47,Vijayawada,Andhra Pradesh,New Patient
C01276,Siddharth Kaur,Male,26,Pune,Maharashtra,New Patient
C01277,Nikhil Banerjee,Male,54,Mumbai,Maharashtra,Regular Patient
C01278,Vivaan Iyer,Male,37,Indore,Madhya Pradesh,Premium Patient
C01279,Swati Mehta,Female,18,Bengaluru,Karnataka,Regular Patient
C01280,Shreya Joshi,Female,54,Bengaluru,Karnataka,New Patient
C01281,Ayaan Joshi,Male,55,Kanpur,Uttar Pradesh,Chronic Patient
C01282,Anjali Mehta,Female,38,Jaipur,Rajasthan,Chronic Patient
C01283,Sameer Das,Male,33,Surat,Gujarat,Premium Patient
C01284,Rahul Kaur,Male,56,Kolkata,West Bengal,Chronic Patient
C01285,Sameer Banerjee,Male,32,Jaipur,Rajasthan,Regular Patient
C01286,Arjun Pillai,Male,60,Patna,Bihar,New Patient
C01287,Ananya Reddy,Female,33,Hyderabad,Telangana,New Patient
C01288,Sai Chauhan,Male,41,Chennai,Tamil Nadu,Chronic Patient
C01289,Anil Iyer,Male,49,Kolkata,West Bengal,Chronic Patient
C01290,Ishaan Joshi,Male,46,Kolkata,West Bengal,Regular Patient
C01291,Aarav Patel,Male,32,Bengaluru,Karnataka,Chronic Patient
C01292,Krishna Nair,Male,48,Bhubaneswar,Odisha,Regular Patient
C01293,Nisha Nair,Female,54,Chandigarh,Punjab,New Patient
C01294,Krishna Pillai,Male,27,Bhopal,Madhya Pradesh,New Patient
C01295,Nisha Malhotra,Female,50,Hyderabad,Telangana,Regular Patient
C01296,Suresh Khan,Male,41,Lucknow,Uttar Pradesh,Chronic Patient
C01297,Nikhil Kapoor,Male,28,Gurugram,Haryana,New Patient
C01298,Ananya Patel,Female,47,Pune,Maharashtra,Chronic Patient
C01299,Rekha Joshi,Female,56,Surat,Gujarat,Regular Patient
C01300,Radha Pillai,Female,34,Bhopal,Madhya Pradesh,New Patient
C01301,Vivaan Mishra,Male,18,Bhubaneswar,Odisha,Chronic Patient
C01302,Rohan Das,Male,48,Mumbai,Maharashtra,Regular Patient
C01303,Ishaan Pillai,Male,37,Indore,Madhya Pradesh,New Patient
C01304,Neha Khan,Female,52,Nagpur,Maharashtra,Regular Patient
C01305,Rahul Banerjee,Male,59,Kolkata,West Bengal,New Patient
C01306,Rekha Naidu,Female,47,Chandigarh,Punjab,New Patient
C01307,Rahul Chauhan,Male,53,Bhubaneswar,Odisha,New Patient
C01308,Harish Sharma,Male,56,Kolkata,West Bengal,Regular Patient
C01309,Lakshmi Bose,Female,34,Hyderabad,Telangana,Chronic Patient
C01310,Diya Agarwal,Female,37,New Delhi,Delhi,Regular Patient
C01311,Rekha Menon,Female,49,Chennai,Tamil Nadu,New Patient
C01312,Nisha Kaur,Female,62,Patna,Bihar,Regular Patient
C01313,Sunita Joshi,Female,25,Lucknow,Uttar Pradesh,Chronic Patient
C01314,Rahul Desai,Male,50,Chandigarh,Punjab,New Patient
C01315,Aditya Kapoor,Male,61,Nagpur,Maharashtra,Chronic Patient
C01316,Isha Sharma,Female,40,Bengaluru,Karnataka,Regular Patient
C01317,Nisha Pillai,Female,43,New Delhi,Delhi,Chronic Patient
C01318,Manish Rao,Male,42,Bhubaneswar,Odisha,New Patient
C01319,Sneha Iyer,Female,41,Hyderabad,Telangana,Regular Patient
C01320,Kabir Mehta,Male,31,Patna,Bihar,Chronic Patient
C01321,Sneha Kapoor,Female,41,Jaipur,Rajasthan,Regular Patient
C01322,Vikram Rao,Male,32,Chennai,Tamil Nadu,Chronic Patient
C01323,Rahul Reddy,Male,52,Bhubaneswar,Odisha,Chronic Patient
C01324,Kabir Shah,Male,18,Mumbai,Maharashtra,Regular Patient
C01325,Tanya Bhat,Female,56,Gurugram,Haryana,Chronic Patient
C01326,Sai Bhat,Male,58,Bhubaneswar,Odisha,Chronic Patient
C01327,Krishna Iyer,Male,45,New Delhi,Delhi,Chronic Patient
C01328,Vivaan Kaur,Male,69,Hyderabad,Telangana,Regular Patient
C01329,Sunita Verma,Female,49,Kochi,Kerala,Chronic Patient
C01330,Aarav Kaur,Male,47,New Delhi,Delhi,Premium Patient
C01331,Siddharth Kapoor,Male,18,Mumbai,Maharashtra,New Patient
C01332,Rohan Singh,Male,59,New Delhi,Delhi,New Patient
C01333,Dhruv Mishra,Male,29,Gurugram,Haryana,New Patient
C01334,Anjali Shah,Female,28,Chennai,Tamil Nadu,Regular Patient
C01335,Deepa Khan,Female,46,New Delhi,Delhi,Regular Patient
C01336,Aarav Rao,Male,32,Chennai,Tamil Nadu,Regular Patient
C01337,Anjali Shah,Female,40,Bhubaneswar,Odisha,Premium Patient
C01338,Sameer Pillai,Male,61,Howrah,West Bengal,Chronic Patient
C01339,Radha Verma,Female,67,Mumbai,Maharashtra,Regular Patient
C01340,Krishna Gupta,Male,34,Pune,Maharashtra,Chronic Patient
C01341,Sneha Chauhan,Female,41,Kochi,Kerala,Chronic Patient
C01342,Sameer Sharma,Male,78,Bhubaneswar,Odisha,Regular Patient
C01343,Ira Naidu,Female,67,Howrah,West Bengal,New Patient
C01344,Siddharth Joshi,Male,18,Vijayawada,Andhra Pradesh,Chronic Patient
C01345,Kabir Patel,Male,57,Bengaluru,Karnataka,Premium Patient
C01346,Fatima Das,Female,32,New Delhi,Delhi,New Patient
C01347,Neha Pillai,Female,34,Chennai,Tamil Nadu,New Patient
C01348,Aditya Kumar,Male,57,New Delhi,Delhi,New Patient
C01349,Meera Banerjee,Female,18,Jaipur,Rajasthan,Chronic Patient
C01350,Meera Agarwal,Female,60,Mumbai,Maharashtra,Chronic Patient
C01351,Rahul Desai,Male,64,Patna,Bihar,Regular Patient
C01352,Vikram Chatterjee,Male,38,New Delhi,Delhi,Regular Patient
C01353,Preeti Sharma,Female,67,Bengaluru,Karnataka,Premium Patient
C01354,Dhruv Malhotra,Male,50,Coimbatore,Tamil Nadu,New Patient
C01355,Sunita Patel,Female,26,Mumbai,Maharashtra,New Patient
C01356,Sneha Pillai,Female,45,Nagpur,Maharashtra,Regular Patient
C01357,Meera Patel,Female,33,New Delhi,Delhi,Chronic Patient
C01358,Anil Khan,Male,47,Mysuru,Karnataka,Regular Patient
C01359,Krishna Menon,Male,25,Jaipur,Rajasthan,Regular Patient
C01360,Yash Mehta,Male,68,Ahmedabad,Gujarat,New Patient
C01361,Siddharth Mishra,Male,52,Kolkata,West Bengal,Chronic Patient
C01362,Rohan Bhat,Male,37,Bhopal,Madhya Pradesh,Chronic Patient
C01363,Rohan Rao,Male,47,Chandigarh,Punjab,New Patient
C01364,Sneha Nair,Female,43,Gurugram,Haryana,Chronic Patient
C01365,Ira Chauhan,Female,18,Chandigarh,Punjab,New Patient
C01366,Aanya Desai,Female,69,Indore,Madhya Pradesh,Regular Patient
C01367,Preeti Menon,Female,43,Kochi,Kerala,Premium Patient
C01368,Pranav Banerjee,Male,46,New Delhi,Delhi,Regular Patient
C01369,Divya Reddy,Female,23,Chennai,Tamil Nadu,Chronic Patient
C01370,Meera Das,Female,46,Bhubaneswar,Odisha,Premium Patient
C01371,Vihaan Pillai,Male,49,Ahmedabad,Gujarat,Regular Patient
C01372,Shreya Verma,Female,28,Pune,Maharashtra,Regular Patient
C01373,Suresh Desai,Male,54,New Delhi,Delhi,Regular Patient
C01374,Rajesh Pillai,Male,18,Kochi,Kerala,Premium Patient
C01375,Aarav Chauhan,Male,40,Chandigarh,Punjab,Chronic Patient
C01376,Vivaan Singh,Male,22,Bengaluru,Karnataka,Regular Patient
C01377,Shreya Mehta,Female,44,Gurugram,Haryana,New Patient
C01378,Aryan Kumar,Male,37,Chennai,Tamil Nadu,Regular Patient
C01379,Ishaan Bose,Male,51,Lucknow,Uttar Pradesh,Regular Patient
C01380,Preeti Das,Female,42,Kanpur,Uttar Pradesh,Regular Patient
C01381,Reyansh Joshi,Male,50,Lucknow,Uttar Pradesh,New Patient
C01382,Kavita Mehta,Female,44,Patna,Bihar,Chronic Patient
C01383,Preeti Das,Female,60,Bengaluru,Karnataka,Regular Patient
C01384,Anil Nair,Male,58,Bengaluru,Karnataka,Chronic Patient
C01385,Karthik Menon,Male,32,Hyderabad,Telangana,New Patient
C01386,Manish Pillai,Male,59,Bengaluru,Karnataka,Premium Patient
C01387,Divya Shah,Female,49,New Delhi,Delhi,Regular Patient
C01388,Vihaan Das,Male,62,Hyderabad,Telangana,Chronic Patient
C01389,Ishaan Khan,Male,28,Chennai,Tamil Nadu,New Patient
C01390,Sai Chatterjee,Male,25,Mumbai,Maharashtra,Chronic Patient
C01391,Sneha Naidu,Female,25,Jaipur,Rajasthan,New Patient
C01392,Sneha Sharma,Female,67,Chennai,Tamil Nadu,Chronic Patient
C01393,Suresh Kapoor,Male,62,Lucknow,Uttar Pradesh,Regular Patient
C01394,Manish Naidu,Male,58,Pune,Maharashtra,Regular Patient
C01395,Ayaan Kumar,Male,23,Mumbai,Maharashtra,Chronic Patient
C01396,Kavita Chatterjee,Female,58,Coimbatore,Tamil Nadu,Regular Patient
C01397,Priya Chatterjee,Female,24,Lucknow,Uttar Pradesh,Regular Patient
C01398,Ananya Malhotra,Female,18,Bengaluru,Karnataka,New Patient
C01399,Lakshmi Kapoor,Female,37,Lucknow,Uttar Pradesh,Regular Patient
C01400,Ira Gupta,Female,41,Hyderabad,Telangana,Chronic Patient
C01401,Vivaan Malhotra,Male,65,Hyderabad,Telangana,New Patient
C01402,Manish Das,Male,28,Kolkata,West Bengal,New Patient
C01403,Naveen Singh,Male,80,Jaipur,Rajasthan,Regular Patient
C01404,Pooja Bose,Female,47,Bengaluru,Karnataka,Regular Patient
C01405,Reyansh Bhat,Male,42,Surat,Gujarat,Chronic Patient
C01406,Anil Agarwal,Male,42,Indore,Madhya Pradesh,New Patient
C01407,Tanya Iyer,Female,25,Chandigarh,Punjab,New Patient
C01408,Rahul Naidu,Male,38,Bhopal,Madhya Pradesh,Premium Patient
C01409,Sameer Desai,Male,48,Indore,Madhya Pradesh,Chronic Patient
C01410,Kriti Nair,Female,58,Mumbai,Maharashtra,New Patient
C01411,Dhruv Shah,Male,38,Howrah,West Bengal,Premium Patient
C01412,Nikhil Malhotra,Male,46,Kolkata,West Bengal,Chronic Patient
C01413,Krishna Sharma,Male,56,Nagpur,Maharashtra,Regular Patient
C01414,Siddharth Kumar,Male,37,Chennai,Tamil Nadu,Regular Patient
C01415,Preeti Naidu,Female,60,Bhubaneswar,Odisha,Regular Patient
C01416,Saanvi Agarwal,Female,52,Indore,Madhya Pradesh,Regular Patient
C01417,Pooja Malhotra,Female,57,Mumbai,Maharashtra,Regular Patient
C01418,Neha Pillai,Female,18,Bengaluru,Karnataka,Chronic Patient
C01419,Fatima Singh,Female,39,Indore,Madhya Pradesh,Regular Patient
C01420,Arjun Chatterjee,Male,34,Chennai,Tamil Nadu,New Patient
C01421,Reyansh Shah,Male,18,Kolkata,West Bengal,Regular Patient
C01422,Vikram Ahmed,Male,72,Gurugram,Haryana,Regular Patient
C01423,Varun Sharma,Male,58,Coimbatore,Tamil Nadu,Regular Patient
C01424,Deepa Menon,Female,20,Mumbai,Maharashtra,Regular Patient
C01425,Gaurav Shah,Male,65,Pune,Maharashtra,Chronic Patient
C01426,Shreya Singh,Female,43,Mumbai,Maharashtra,Chronic Patient
C01427,Karthik Das,Male,51,Kanpur,Uttar Pradesh,Premium Patient
C01428,Manish Das,Male,34,Hyderabad,Telangana,Chronic Patient
C01429,Ira Bose,Female,59,Chandigarh,Punjab,New Patient
C01430,Rekha Mishra,Female,42,Bhopal,Madhya Pradesh,Regular Patient
C01431,Meera Shah,Female,52,Kolkata,West Bengal,Chronic Patient
C01432,Meera Bose,Female,61,Indore,Madhya Pradesh,Regular Patient
C01433,Reyansh Shah,Male,54,Chennai,Tamil Nadu,New Patient
C01434,Nikhil Mehta,Male,37,Pune,Maharashtra,Regular Patient
C01435,Riya Sharma,Female,42,Lucknow,Uttar Pradesh,Regular Patient
C01436,Aarav Reddy,Male,18,Vijayawada,Andhra Pradesh,Premium Patient
C01437,Saanvi Agarwal,Female,57,Hyderabad,Telangana,Regular Patient
C01438,Arjun Nair,Male,18,Hyderabad,Telangana,New Patient
C01439,Karthik Shah,Male,39,Mumbai,Maharashtra,New Patient
C01440,Sneha Chatterjee,Female,44,Pune,Maharashtra,Regular Patient
C01441,Ira Khan,Female,48,New Delhi,Delhi,New Patient
C01442,Meera Desai,Female,34,Patna,Bihar,New Patient
C01443,Krishna Rao,Male,42,Howrah,West Bengal,Regular Patient
C01444,Tanya Khan,Female,46,New Delhi,Delhi,New Patient
C01445,Rajesh Patel,Male,46,Indore,Madhya Pradesh,Premium Patient
C01446,Rohan Bhat,Male,46,Coimbatore,Tamil Nadu,Premium Patient
C01447,Kavita Desai,Female,38,Mumbai,Maharashtra,New Patient
C01448,Ishaan Menon,Male,47,Chandigarh,Punjab,Chronic Patient
C01449,Siddharth Kumar,Male,64,Bhopal,Madhya Pradesh,Premium Patient
C01450,Anil Mishra,Male,42,Bhubaneswar,Odisha,Chronic Patient
C01451,Divya Malhotra,Female,47,Nagpur,Maharashtra,New Patient
C01452,Vihaan Ahmed,Male,42,Mumbai,Maharashtra,Regular Patient
C01453,Kavya Malhotra,Female,63,Kolkata,West Bengal,Premium Patient
C01454,Gaurav Mehta,Male,39,Bhopal,Madhya Pradesh,New Patient
C01455,Kavya Sharma,Female,30,Gurugram,Haryana,Regular Patient
C01456,Sunita Menon,Female,54,Mumbai,Maharashtra,Regular Patient
C01457,Deepa Gupta,Female,39,Howrah,West Bengal,New Patient
C01458,Suresh Kapoor,Male,53,Coimbatore,Tamil Nadu,Regular Patient
C01459,Vikram Malhotra,Male,36,New Delhi,Delhi,Premium Patient
C01460,Reyansh Agarwal,Male,26,New Delhi,Delhi,Regular Patient
C01461,Divya Patel,Female,43,Kochi,Kerala,New Patient
C01462,Manish Desai,Male,22,Ahmedabad,Gujarat,Regular Patient
C01463,Anil Rao,Male,48,Lucknow,Uttar Pradesh,Premium Patient
C01464,Anil Nair,Male,56,Jaipur,Rajasthan,Regular Patient
C01465,Rajesh Chatterjee,Male,73,Mumbai,Maharashtra,New Patient
C01466,Divya Rao,Female,36,Indore,Madhya Pradesh,Regular Patient
C01467,Riya Bhat,Female,32,Chandigarh,Punjab,Regular Patient
C01468,Aryan Mishra,Male,56,Mumbai,Maharashtra,Chronic Patient
C01469,Anjali Nair,Female,55,Bhopal,Madhya Pradesh,New Patient
C01470,Varun Singh,Male,56,Mumbai,Maharashtra,Chronic Patient
C01471,Sameer Das,Male,74,Nagpur,Maharashtra,Chronic Patient
C01472,Kriti Ahmed,Female,44,Jaipur,Rajasthan,Premium Patient
C01473,Vivaan Bhat,Male,78,Nagpur,Maharashtra,Chronic Patient
C01474,Harish Das,Male,38,New Delhi,Delhi,Premium Patient
C01475,Vikram Naidu,Male,33,New Delhi,Delhi,Chronic Patient
C01476,Karthik Malhotra,Male,32,Chennai,Tamil Nadu,Regular Patient
C01477,Suresh Gupta,Male,31,Kochi,Kerala,New Patient
C01478,Krishna Ahmed,Male,75,Kanpur,Uttar Pradesh,Premium Patient
C01479,Ishaan Iyer,Male,62,Vijayawada,Andhra Pradesh,New Patient
C01480,Dhruv Chauhan,Male,73,Patna,Bihar,Chronic Patient
C01481,Yash Mehta,Male,18,Bengaluru,Karnataka,Chronic Patient
C01482,Rajesh Gupta,Male,24,Nagpur,Maharashtra,New Patient
C01483,Manish Menon,Male,39,Bengaluru,Karnataka,Premium Patient
C01484,Pooja Kaur,Female,36,Gurugram,Haryana,Chronic Patient
C01485,Kavita Banerjee,Female,47,Chennai,Tamil Nadu,Regular Patient
C01486,Rajesh Verma,Male,44,Kolkata,West Bengal,Regular Patient
C01487,Diya Bhat,Female,28,Nagpur,Maharashtra,New Patient
C01488,Ishaan Pillai,Male,35,Gurugram,Haryana,Regular Patient
C01489,Varun Das,Male,40,New Delhi,Delhi,Chronic Patient
C01490,Rohan Joshi,Male,25,Chennai,Tamil Nadu,Regular Patient
C01491,Kavita Naidu,Female,41,Bengaluru,Karnataka,New Patient
C01492,Manish Joshi,Male,26,Chennai,Tamil Nadu,New Patient
